room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,name,last_modified,latitude,longitude,location
17236032,1187,12302392,Entire home/apt,,Boston,,Roxbury,1,0.0,2,1.0,,275.0,,"Hip One Bedroom in South End, Near Marathon Finish",2017-05-05 11:07:06.952520,42.340031,-71.081606,0101000020E6100000124A5F0839C551C02750C422862B4540
12592117,1187,21184200,Entire home/apt,,Boston,,Fenway,42,4.5,8,2.0,,225.0,,"FENWAY PARK! Night Life, Shopping, Concerts etc211",2017-05-05 11:07:06.939052,42.342592,-71.101117,0101000020E6100000750470B378C651C085EFFD0DDA2B4540
1175376,1187,1444340,Entire home/apt,,Boston,,Roxbury,58,4.5,6,2.0,,275.0,,Newly Renovated 2 Bed in South End,2017-05-05 11:07:04.349832,42.339039,-71.081044,0101000020E61000005F622CD32FC551C0C68844A1652B4540
4044840,1187,9419684,Entire home/apt,,Boston,,Back Bay,5,4.5,3,1.0,,272.0,,Lux 1 Bedroom in Post-War Back Bay building w/WiFi,2017-05-05 11:07:03.057634,42.344535,-71.079804,0101000020E6100000C2853C821BC551C0E7A90EB9192C4540
1044307,1187,25188,Entire home/apt,,Boston,,South End,1,0.0,2,0.0,,275.0,,[1294-S]Grand Studio - South End,2017-05-05 11:07:01.871409,42.343363,-71.078039,0101000020E610000001344A97FEC451C006D49B51F32B4540
14754902,1187,12243051,Entire home/apt,,Boston,,Downtown,0,0.0,4,1.0,,289.0,,Central 1BR in Downtown Crossing,2017-05-05 11:07:01.869012,42.350277,-71.06521,0101000020E6100000D15790662CC451C03FC571E0D52C4540
1071144,1187,25188,Entire home/apt,,Boston,,South End,1,0.0,2,0.0,,269.0,,[1358-S]Small Studio In South End,2017-05-05 11:07:01.864843,42.341797,-71.078195,0101000020E61000007CED992501C551C07A6F0C01C02B4540
9765,1187,25188,Entire home/apt,,Boston,,South End,9,4.5,2,0.0,,229.0,,[1294] Grand Studio - South End,2017-05-05 11:07:01.860960,42.342594,-71.079421,0101000020E61000006667D13B15C551C025E7C41EDA2B4540
22208,1187,25188,Entire home/apt,,Boston,,South End,4,4.5,2,0.0,,225.0,,[1358] Small Studio in South End,2017-05-05 11:07:01.855271,42.34321,-71.07776,0101000020E6100000F73B1405FAC451C080D4264EEE2B4540
5078127,1187,10252474,Entire home/apt,,Boston,,South Boston,31,5.0,5,2.0,,300.0,,2Bed/2Bath with Water & City Views,2017-05-05 11:07:01.852379,42.327829,-71.053977,0101000020E61000001E6FF25B74C351C017D7F84CF6294540
8837755,1187,46285032,Entire home/apt,,Boston,,Downtown,0,0.0,4,2.0,,275.0,,Concierge building  in best area,2017-05-05 11:07:01.846420,42.350955,-71.069194,0101000020E610000015C5ABAC6DC451C010AFEB17EC2C4540
9870,1187,25188,Entire home/apt,,Boston,,South End,6,4.0,2,1.0,,279.0,,[1293-1] - 1 Bedroom in South End,2017-05-05 11:07:01.837172,42.344227,-71.077878,0101000020E6100000FCC401F4FBC451C039B35DA10F2C4540
7421361,1187,2881238,Entire home/apt,,Boston,,South End,0,0.0,5,2.0,,300.0,,Modernly styled South End 2 bed+,2017-05-05 11:07:00.674058,42.340682,-71.075671,0101000020E61000005C902DCBD7C451C0FE2AC0779B2B4540
27141,1187,25188,Entire home/apt,,Boston,,South End,4,4.0,2,1.0,,279.0,,[1293] Lovely 1 BR in South End,2017-05-05 11:07:00.659442,42.342586,-71.079691,0101000020E610000046B247A819C551C0A208A9DBD92B4540
5932267,1187,183065,Entire home/apt,,Boston,,South End,1,0.0,2,1.0,,250.0,,Classic South End One Bedroom,2017-05-05 11:07:00.656608,42.33666,-71.075024,0101000020E6100000919A7631CDC451C089EFC4AC172B4540
1868513,1187,9419684,Entire home/apt,,Boston,,Back Bay,6,4.5,3,1.0,,272.0,,Lux 1 Bedroom in Post-War Back Bay building w/WiFi,2017-05-05 11:06:59.286005,42.346197,-71.078566,0101000020E6100000F624B03907C551C0957CEC2E502C4540
3182473,1187,25188,Entire home/apt,,Boston,,Back Bay,9,4.5,2,1.0,,259.0,,[1716-1/2]Brand New 1BR in Back Bay,2017-05-05 11:06:59.271812,42.345067,-71.079255,0101000020E6100000D942908312C551C0E4F6CB272B2C4540
11585459,1187,53603592,Entire home/apt,,Boston,,South End,4,3.0,4,1.0,,220.0,,One Bedroom Parlor Townhouse,2017-05-05 11:06:59.269113,42.345928,-71.07398,0101000020E6100000B8239C16BCC451C0A662635E472C4540
13428041,1187,76562235,Entire home/apt,,Boston,,South End,16,5.0,4,2.0,,299.0,,❤ of Boston w Pvt Garden + Washer/Dryer,2017-05-05 11:06:59.264992,42.344966,-71.073235,0101000020E61000000B7BDAE1AFC451C0B01D8CD8272C4540
14414330,1187,56983370,Entire home/apt,,Boston,,South End,15,5.0,4,2.0,,275.0,,Beautiful South End Brownstone Apartment,2017-05-05 11:06:59.261131,42.341805,-71.07983,0101000020E610000057CF49EF1BC551C0FD4D2844C02B4540
11927580,1187,15421490,Entire home/apt,,Boston,,South End,0,0.0,4,1.0,,250.0,,Apartment with private roof deck,2017-05-05 11:06:58.359193,42.340331,-71.080414,0101000020E6100000FF08C38025C551C0516859F78F2B4540
18447921,1187,55278406,Entire home/apt,,Boston,,South End,0,0.0,5,2.0,,269.0,,"South End, Boston-2BR Private Apt-Family, Friends!",2017-05-05 11:06:57.511818,42.338965,-71.074676,0101000020E6100000F372D87DC7C451C08CBE8234632B4540
5718921,1187,22348222,Entire home/apt,,Boston,,South End,5,5.0,4,2.0,,300.0,,West Canton By Maverick,2017-05-05 11:06:56.581567,42.343642,-71.076904,0101000020E61000009F3BC1FEEBC451C01AC40776FC2B4540
4178790,1187,1444340,Entire home/apt,,Boston,,South End,40,4.5,6,2.0,,235.0,,Classic 2 Bed/1.5 Bath in South End,2017-05-05 11:06:55.394342,42.33746,-71.074624,0101000020E6100000CADFBDA3C6C451C0A5DAA7E3312B4540
9508975,1187,21737209,Entire home/apt,,Boston,,South End,1,0.0,4,2.0,,300.0,,South End Charm,2017-05-05 11:06:55.370790,42.338651,-71.07059,0101000020E61000002D5BEB8B84C451C0FCE07CEA582B4540
9728602,1187,4127253,Entire home/apt,,Boston,,South End,2,0.0,4,2.0,,266.0,,Renovated South End abode (2b/2b),2017-05-05 11:06:53.985286,42.336357,-71.074442,0101000020E6100000BADC60A8C3C451C0ED6305BF0D2B4540
1776068,1187,25188,Entire home/apt,,Boston,,Back Bay,1,0.0,4,2.0,,299.0,,"[1250-2/s]Lux 2BR, 1.5 Bath - 1.5 blocks The Pru",2017-05-05 11:06:49.146105,42.346871,-71.079422,0101000020E61000004E25034015C551C02577D844662C4540
56927,1187,25188,Entire home/apt,,Boston,,Back Bay,5,5.0,2,1.0,,289.0,,[1250-1P] 1BR Furnished in Back Bay,2017-05-05 11:06:49.143823,42.34649,-71.079759,0101000020E6100000F2237EC51AC551C00E32C9C8592C4540
4257929,1187,21926328,Entire home/apt,,Boston,,Fenway,0,0.0,4,2.0,,250.0,,Two Bedroom Apartment in Kenmore Sq,2017-05-05 11:06:48.051286,42.34962,-71.093219,0101000020E61000006A17D34CF7C551C086032159C02C4540
1329627,1187,25188,Entire home/apt,,Boston,,Back Bay,2,0.0,2,1.0,,259.0,,[1274]1BR Half Block from Newbury,2017-05-05 11:06:48.046887,42.348176,-71.08655,0101000020E610000001DE02098AC551C045A0FA07912C4540
5454513,1187,4962900,Entire home/apt,,Boston,,Back Bay,14,4.5,5,2.0,,276.0,,Beautiful Back Bay Condo! GS2,2017-05-05 11:06:48.040461,42.346598,-71.080123,0101000020E6100000132A38BC20C551C0F46DC1525D2C4540
5911004,1187,6591423,Entire home/apt,,Boston,,Fenway,0,0.0,2,1.0,,260.0,,Getaway on Boston Marathon route,2017-05-05 11:06:48.034156,42.346455,-71.103406,0101000020E6100000740D33349EC651C091442FA3582C4540
1372816,1187,25188,Entire home/apt,,Boston,,Back Bay,6,4.5,2,0.0,,209.0,,[1273-1]Fab Studio Close to Newbury,2017-05-05 11:06:46.657052,42.348631,-71.085257,0101000020E610000053B0C6D974C551C096AFCBF09F2C4540
7499960,1187,9529655,Entire home/apt,,Boston,,Fenway,9,4.5,1,1.0,,295.0,,"PARENTS/GRADUATIONS?  SAFE,CENTRAL CITY LOCATION!",2017-05-05 11:06:46.652308,42.350624,-71.09486,0101000020E6100000B56CAD2F12C651C0AB984A3FE12C4540
7698631,1187,5316617,Entire home/apt,,Boston,,Back Bay,4,5.0,6,2.0,,300.0,,"Charles River gem-Back Bay, Boston",2017-05-05 11:06:46.649014,42.352899,-71.08224,0101000020E6100000139B8F6B43C551C043E55FCB2B2D4540
4255538,1187,11279983,Entire home/apt,,Boston,,Chinatown,15,5.0,4,1.0,,287.0,,Theater District 1BR 1Bath Cityview,2017-05-05 11:04:06.052099,42.347099,-71.062698,0101000020E610000093E1783E03C451C0B6BC72BD6D2C4540
16177662,1187,105620455,Entire home/apt,,Boston,,North End,0,0.0,10,3.0,,292.0,,Houseboat White Elephant:  HUGE Floating Home Downtown Boston!,2017-05-05 11:04:06.049683,42.36408,-71.049876,0101000020E6100000BD361B2B31C351C05890662C9A2E4540
11902134,1187,63487603,Entire home/apt,,Boston,,South End,10,4.5,6,2.0,,300.0,,Apartment in Historic South End,2017-05-05 11:04:06.046541,42.343891,-71.069483,0101000020E61000003128D36872C451C0C231CB9E042C4540
9626428,1187,49715393,Entire home/apt,,Boston,,South Boston,4,5.0,4,2.0,,300.0,,South Boston Condo,2017-05-05 11:04:06.041908,42.332029,-71.037644,0101000020E6100000003961C268C251C06B2920ED7F2A4540
16177678,1187,105620455,Entire home/apt,,Boston,,North End,0,0.0,6,2.0,,298.0,,Houseboat Capricornus:  Amazing On Water Experience with HUGE Roofdeck!,2017-05-05 11:04:06.037830,42.364139,-71.051009,0101000020E61000004EB340BB43C351C05D19541B9C2E4540
17510567,1187,91548283,Entire home/apt,,Boston,,North End,12,5.0,12,4.0,,250.0,,Gorgeous 4 BR Apartment in North End/Little Italy!,2017-05-05 11:04:06.035433,42.36689,-71.056886,0101000020E61000006B662D05A4C351C05E9D6340F62E4540
6971836,1187,36554652,Entire home/apt,,Boston,,North End,10,5.0,3,1.0,,250.0,,Boston Oasis!,2017-05-05 11:04:06.030276,42.361828,-71.052483,0101000020E61000002426A8E15BC351C078634161502E4540
17510784,1187,91548283,Entire home/apt,,Boston,,North End,12,5.0,12,4.0,,300.0,,Beautiful Modern 4 BR Apt in North End!,2017-05-05 11:04:06.022149,42.365481,-71.056308,0101000020E610000034A0DE8C9AC351C09A27D714C82E4540
14842237,1187,92878185,Entire home/apt,,Boston,,South Boston,2,0.0,4,2.0,,245.0,,The apartment you were looking for!,2017-05-05 11:04:05.005107,42.339991,-71.050889,0101000020E610000079AEEFC341C351C098F738D3842B4540
5953696,1187,30905023,Entire home/apt,,Boston,,Downtown,33,5.0,2,1.0,,225.0,,Comfortable Loft - Heart of Boston,2017-05-05 11:04:05.000923,42.354857,-71.061228,0101000020E61000005E66D828EBC351C0DBE044F46B2D4540
7054912,1187,6223931,Entire home/apt,,Boston,,Downtown,2,0.0,2,1.0,,225.0,,North Station Luxury Apartment!,2017-05-05 11:04:04.995216,42.366233,-71.05904,0101000020E6100000F949B54FC7C351C0A5DB12B9E02E4540
18487463,1187,37673574,Entire home/apt,,Boston,,South Boston Waterfront,0,0.0,3,1.0,,224.0,,Definitionof Luxury! 1BR in Seaport District,2017-05-05 11:04:04.992329,42.350236,-71.044852,0101000020E6100000414AECDADEC251C0E1F08288D42C4540
15221390,1187,60375320,Entire home/apt,,Boston,,South Boston,14,5.0,14,4.0,,275.0,,Sophisticated Boston duplex for 14 people,2017-05-05 11:04:04.986574,42.331496,-71.056229,0101000020E61000008E05854199C351C09E60FF756E2A4540
14914016,1187,93690175,Entire home/apt,,Boston,,South Boston,27,5.0,4,2.0,,245.0,,Modern 2BD/2BA Condo w/ Roof Deck & Water Views,2017-05-05 11:04:04.984146,42.33319,-71.043135,0101000020E610000008944DB9C2C251C058AD4CF8A52A4540
8134231,1187,93916,Entire home/apt,,Boston,,East Boston,3,5.0,6,2.0,,300.0,,"2 bed, great location w/parking!",2017-05-05 11:04:04.979239,42.374413,-71.033991,0101000020E6100000EF5696E82CC251C03F19E3C3EC2F4540
14035943,1187,5578043,Entire home/apt,,Boston,,North End,11,4.5,8,3.0,,299.0,,Gorgeous unique 3BR/3BA duplex North End. (M-G3),2017-05-05 11:04:03.917917,42.364752,-71.05228,0101000020E6100000088F368E58C351C047938B31B02E4540
8732121,1187,22348222,Entire home/apt,,Boston,,Beacon Hill,17,4.5,2,0.0,,210.0,,Charming & Stylish Studio on Beacon Hill #10,2017-05-05 11:04:03.915099,42.360709,-71.064218,0101000020E61000002174D0251CC451C0BA2F67B62B2E4540
15673767,1187,82529160,Entire home/apt,,Boston,,Beacon Hill,11,5.0,4,2.0,,205.0,,112 Myrtle Street Apartment 1,2017-05-05 11:04:03.907857,42.360153,-71.069384,0101000020E610000067B796C970C451C03447567E192E4540
11693129,1187,9006367,Entire home/apt,,Boston,,Charlestown,1,0.0,4,2.0,,275.0,,"Charlestown 2 bed, 2 bath condo",2017-05-05 11:04:03.903119,42.375206,-71.062845,0101000020E6100000E5ED08A705C451C0A9A10DC006304540
8454985,1187,15151322,Entire home/apt,,Boston,,Charlestown,12,5.0,3,2.0,,225.0,,Modern Navy Yard 2BR Apartment,2017-05-05 11:04:03.897275,42.376634,-71.052379,0101000020E6100000D2FF722D5AC351C0E547FC8A35304540
442735,1187,1592221,Entire home/apt,,Boston,,South End,42,5.0,5,2.0,,250.0,,Top of the South End Brownstone,2017-05-05 11:04:03.894332,42.343621,-71.067993,0101000020E6100000D8D64FFF59C451C0029CDEC5FB2B4540
18139067,1187,50024,Entire home/apt,,Boston,,Beacon Hill,0,0.0,2,2.0,,220.0,,Stylish Beacon Hill Gem!,2017-05-05 11:04:03.887391,42.359904,-71.0682,0101000020E6100000956588635DC451C08CD99255112E4540
17514163,1187,9363458,Entire home/apt,,Boston,,Leather District,2,0.0,4,3.0,,230.0,,@1000sqft 3BR Spacious Industrial Loft in Downtown,2017-05-05 11:04:03.884596,42.350801,-71.057712,0101000020E61000008D25AC8DB1C351C0B933130CE72C4540
16531714,1187,5905667,Entire home/apt,,Boston,,South Boston Waterfront,1,0.0,2,1.0,,225.0,,Cozy and charming in the seaport!,2017-05-05 11:04:03.882138,42.344985,-71.045259,0101000020E610000061360186E5C251C0274EEE77282C4540
12803718,1187,54099497,Entire home/apt,,Boston,,South Boston,0,0.0,2,1.0,,205.0,,STUNNING SEAPORT AREA HOME,2017-05-05 11:04:03.879299,42.337971,-71.038855,0101000020E61000004F92AE997CC251C08BFF3BA2422B4540
9274587,1187,1444340,Entire home/apt,,Boston,,Beacon Hill,24,4.5,4,1.0,,229.0,,Beacon Hill - Historic Charles Street - 1 bedroom,2017-05-05 11:04:03.875102,42.357559,-71.07172,0101000020E6100000069E7B0F97C451C0FBB1497EC42D4540
17559756,1187,118122992,Entire home/apt,,Boston,,Chinatown,3,5.0,5,2.0,,295.0,,"NEW 3rd Floor, 2BR Downtown Boston",2017-05-05 11:04:02.991052,42.350259,-71.061605,0101000020E610000049111956F1C351C099107349D52C4540
4574921,1187,11272292,Entire home/apt,,Boston,,Downtown,101,4.5,6,2.0,,300.0,,"2 bed, 2 bath in heart of Boston!",2017-05-05 11:04:02.988647,42.356232,-71.060672,0101000020E61000001BF2CF0CE2C351C0F3E49A02992D4540
585148,1187,2883829,Entire home/apt,,Boston,,South End,31,4.5,2,1.0,,225.0,,Trendy Loft in the South End,2017-05-05 11:04:02.982811,42.33818,-71.064629,0101000020E6100000E257ACE122C451C0A514747B492B4540
4075898,1187,20857768,Entire home/apt,,Boston,,Downtown,46,4.5,2,1.0,,289.0,,"Downtown Crossing ARTlab, 1 Bed Apt, Boston",2017-05-05 11:04:02.977869,42.354481,-71.061308,0101000020E6100000ECBE6378ECC351C0D50627A25F2D4540
16555397,1187,81799793,Entire home/apt,,Boston,,Back Bay,20,5.0,3,1.0,,298.0,,LUXURIOUS ONE BEDROOM BEST LOCATION,2017-05-05 11:04:02.973279,42.353378,-71.07302,0101000020E61000000DFD135CACC451C01D90847D3B2D4540
15222140,1187,9410008,Entire home/apt,,Boston,,North End,23,5.0,6,3.0,,250.0,,North End Efficient 3 BR | 1 BA in Little Italy,2017-05-05 11:04:02.971126,42.3666,-71.054878,0101000020E610000046D1031F83C351C0575BB1BFEC2E4540
12699603,1187,69028974,Entire home/apt,,Boston,,East Boston,3,5.0,4,2.0,,225.0,,Large Urban Oasis close to beach!,2017-05-05 11:04:02.965400,42.38366,-71.000261,0101000020E6100000B69DB64604C051C0456458C51B314540
13414159,1187,76412054,Entire home/apt,,Boston,,Charlestown,40,5.0,6,2.0,,234.0,,Amazing & convenient Charlestown Navy Yard Apt,2017-05-05 11:04:02.955763,42.377558,-71.051338,0101000020E6100000B1C22D1F49C351C0ED2B0FD253304540
16569320,1187,109154927,Entire home/apt,,Boston,,South Boston,13,5.0,6,2.0,,265.0,,High-End Luxury Rental In South Boston,2017-05-05 11:04:02.953449,42.333378,-71.043916,0101000020E61000005AF10D85CFC251C05B9A5B21AC2A4540
14774811,1187,47664830,Entire home/apt,,Boston,,South Boston Waterfront,5,4.5,6,2.0,,250.0,,2BR Boston Harbor View Suites,2017-05-05 11:04:02.949259,42.348882,-71.039535,0101000020E61000000803CFBD87C251C0E014562AA82C4540
4358790,1187,3300341,Entire home/apt,,Boston,,South Boston,1,0.0,2,1.0,,235.0,,Spacious 1 BR Close to T/Downtown,2017-05-05 11:04:01.833832,42.341086,-71.04993,0101000020E6100000B745990D32C351C0CD8FBFB4A82B4540
14519844,1187,10733730,Entire home/apt,,Boston,,South Boston Waterfront,2,0.0,4,1.0,,249.0,,Furnished 1BR Suites in Harbor View,2017-05-05 11:04:01.815976,42.347383,-71.038556,0101000020E610000022C495B377C251C0DB17D00B772C4540
4653267,1187,9520740,Entire home/apt,,Boston,,North End,1,0.0,4,1.0,,235.0,,Quaint Apt in Heart of North End,2017-05-05 11:04:01.813411,42.363615,-71.053755,0101000020E6100000C6BFCFB870C351C0E3AAB2EF8A2E4540
10945407,1187,51354463,Entire home/apt,,Boston,,East Boston,9,4.0,8,4.0,,230.0,,4 bedrooms apartment Unit 2,2017-05-05 11:04:00.793524,42.389682,-71.004714,0101000020E610000056F5F23B4DC051C081EB8A19E1314540
15451419,1187,99114901,Entire home/apt,,Boston,,South End,9,5.0,3,2.0,,242.0,,"Luxury Apartment, 2 Bedrooms, 2 Baths, 5 Stars!",2017-05-05 11:04:00.786043,42.33922,-71.071838,0101000020E61000000B2769FE98C451C016139B8F6B2B4540
13814175,1187,47664830,Entire home/apt,,Boston,,South Boston Waterfront,11,5.0,4,1.0,,250.0,,1 Bedroom Furnished Suite in Boston Harbor View,2017-05-05 11:04:00.779454,42.347417,-71.039578,0101000020E610000008E9297288C251C087890629782C4540
12830117,1187,70018264,Entire home/apt,,Boston,,Downtown,0,0.0,4,1.0,,245.0,,Boston Marriott Custom House,2017-05-05 11:04:00.770942,42.3593,-71.054431,0101000020E6100000DE3829CC7BC351C0F5B9DA8AFD2D4540
4614037,1187,9073339,Entire home/apt,,Boston,,East Boston,46,5.0,8,2.0,,250.0,,BOSTON 2 BED TOP FLOOR  by Logan airport & Train,2017-05-05 11:03:59.469410,42.379114,-71.03406,0101000020E61000008386FE092EC251C056BABBCE86304540
7931882,1187,41726483,Entire home/apt,,Boston,,Bay Village,17,5.0,4,2.0,,225.0,,"Comfy 2BR, Amazing Location!",2017-05-05 11:03:59.460772,42.349221,-71.066914,0101000020E61000004069A85148C451C0C8091346B32C4540
13078148,1187,20857768,Entire home/apt,,Boston,,Downtown,7,4.5,2,0.0,,259.0,,"Downtown Crossing ARTlab, Studio Apt, Boston",2017-05-05 11:03:59.457074,42.356454,-71.061031,0101000020E6100000B34291EEE7C351C0A243E048A02D4540
11625336,1187,31308810,Entire home/apt,,Boston,,East Boston,1,0.0,6,3.0,,250.0,,One stop from downtown Boston!,2017-05-05 11:03:59.447788,42.365385,-71.030935,0101000020E61000005053CBD6FAC151C078B988EFC42E4540
17992010,1187,66378068,Entire home/apt,,Boston,,South Boston Waterfront,0,0.0,6,2.0,,290.0,,2 Bedroom with LOTS of Amenities and City Views!,2017-05-05 11:03:58.419876,42.347169,-71.038927,0101000020E61000009CFBABC77DC251C0AF97A608702C4540
11649321,1187,47664830,Entire home/apt,,Boston,,South Boston Waterfront,5,5.0,4,1.0,,250.0,,Boston Harbor View 1 BR Furnished Suite,2017-05-05 11:03:58.415949,42.34866,-71.039906,0101000020E6100000823AE5D18DC251C031B610E4A02C4540
13514017,1187,66378068,Entire home/apt,,Boston,,South Boston Waterfront,59,4.5,6,2.0,,250.0,,Penthouse - Heart of the Seaport with City Views!,2017-05-05 11:03:58.413344,42.350676,-71.046176,0101000020E61000000C772E8CF4C251C0FDBE7FF3E22C4540
17973231,1187,118977427,Entire home/apt,,Boston,,South Boston,2,0.0,8,2.0,,216.0,,Updated and Convenient 2 bedroom close to Seaport!,2017-05-05 11:03:58.401044,42.337773,-71.04745,0101000020E61000007E8CB96B09C351C0643C4A253C2B4540
14897219,1187,31804748,Entire home/apt,,Boston,,Downtown,68,5.0,6,2.0,,250.0,,Luxury loft in downtown Boston,2017-05-05 11:03:58.398509,42.358756,-71.05479,0101000020E61000007689EAAD81C351C0349F73B7EB2D4540
11863590,1187,44013653,Entire home/apt,,Boston,,South Boston Waterfront,4,5.0,4,1.0,,249.0,,Boston Seaport 1 BR Suite,2017-05-05 11:03:58.392309,42.347727,-71.038108,0101000020E6100000D26D895C70C251C0D5777E51822C4540
12541136,1187,15588404,Entire home/apt,,Boston,,Downtown,12,5.0,4,1.0,,250.0,,Gorgeous Apt in the Heart of Boston,2017-05-05 11:03:58.387551,42.358519,-71.062817,0101000020E61000008028983105C451C050FF59F3E32D4540
4350995,1187,22302321,Entire home/apt,,Boston,,North End,8,5.0,2,1.0,,250.0,,Charming loft in the North End!,2017-05-05 11:03:58.383287,42.365658,-71.055882,0101000020E6100000D89B189293C351C0A9C29FE1CD2E4540
10211953,1187,52471461,Entire home/apt,,Boston,,North End,11,5.0,2,1.0,,210.0,,Charming apt in Boston's North End,2017-05-05 11:03:56.956344,42.367131,-71.053974,0101000020E610000065355D4F74C351C0842C0B26FE2E4540
17702303,1187,114898424,Entire home/apt,,Boston,,Downtown,6,5.0,2,0.0,,285.0,,Boston Faneuil Hall Studio Condo,2017-05-05 11:03:56.949838,42.359613,-71.055204,0101000020E6100000F0A65B7688C351C0B51B7DCC072E4540
5719606,1187,3432624,Entire home/apt,,Boston,,Charlestown,10,5.0,3,2.0,,225.0,,Condo in Historic Brownstone,2017-05-05 11:03:56.925777,42.374555,-71.059777,0101000020E61000006403E962D3C351C0D2C6116BF12F4540
7214920,1187,20062444,Entire home/apt,,Boston,,South End,18,4.5,3,2.0,,250.0,,South End 2 Bed w/ Parking & Patio,2017-05-05 11:03:56.032412,42.336833,-71.069497,0101000020E6100000E38A8BA372C451C0569BFF571D2B4540
6741968,1187,28662502,Entire home/apt,,Boston,,Downtown,132,5.0,4,1.0,,225.0,,Prestigous Beacon Hill loft apt.,2017-05-05 11:03:56.026856,42.357307,-71.061786,0101000020E61000007156444DF4C351C0E1D05B3CBC2D4540
11813641,1187,10250257,Entire home/apt,,Boston,,North End,2,0.0,2,1.0,,270.0,,North End Luxurious Modern One Bedroom Condo,2017-05-05 11:03:56.012783,42.364607,-71.053128,0101000020E61000001FA0FB7266C351C043723271AB2E4540
17511252,1187,35738512,Entire home/apt,,Boston,,South Boston Waterfront,1,0.0,4,0.0,,260.0,,Great Seaport Apartment!,2017-05-05 11:03:56.001647,42.348503,-71.047367,0101000020E610000037FA980F08C351C069C70DBF9B2C4540
15374913,1187,51812879,Entire home/apt,,Boston,,East Boston,70,5.0,5,2.0,,229.0,,Bright Modern Home - Near Airport,2017-05-05 11:03:54.939094,42.376936,-71.033828,0101000020E61000001A6CEA3C2AC251C0B05758703F304540
13140867,1187,1386951,Entire home/apt,,Boston,,North End,41,5.0,2,1.0,,250.0,,North End flat just off Hanover Street (23T#1),2017-05-05 11:03:54.929482,42.366179,-71.054331,0101000020E61000002D0ABB287AC351C0B2BD16F4DE2E4540
10056496,1187,51354463,Entire home/apt,,Boston,,East Boston,39,4.0,8,4.0,,250.0,,Nice 4 bedrooms apartment,2017-05-05 11:03:54.926164,42.389531,-71.005857,0101000020E6100000F9DC09F65FC051C09BE3DC26DC314540
11906382,1187,12556651,Entire home/apt,,Boston,,Beacon Hill,14,5.0,4,2.0,,245.0,,Gorgeous Beacon Hill 2BR/2BA New Remodel Upscale,2017-05-05 11:03:53.998615,42.361037,-71.063849,0101000020E610000078B81D1A16C451C0AFD2DD75362E4540
5782221,1187,18601802,Entire home/apt,,Boston,,North End,78,5.0,4,2.0,,285.0,,"""La Gemma"" - a gem in the North End",2017-05-05 11:03:53.977634,42.36782,-71.053242,0101000020E61000008331225168C351C04968CBB9142F4540
6914622,1187,36238599,Entire home/apt,,Boston,,Jamaica Plain,11,5.0,2,1.0,,250.0,,Treetop Haven-Eclectic Boston Area,2017-05-05 11:03:51.348037,42.308142,-71.117937,0101000020E6100000417FA1478CC751C01343723271274540
15567076,1187,21184200,Entire home/apt,,Boston,,Chinatown,17,4.5,7,2.0,,225.0,,"2bed/2.5bath Financial district, Chinatown",2017-05-05 11:03:50.485165,42.351874,-71.061472,0101000020E6100000A9674128EFC351C007280D350A2D4540
1179165,1187,1386951,Entire home/apt,,Boston,,Back Bay,9,4.5,3,1.0,,250.0,,Back Bay One Bed-Walk to Fenway & Newbury! (47M#3),2017-05-05 11:03:50.482834,42.350211,-71.08861,0101000020E61000004F0647C9ABC551C088D9CBB6D32C4540
17482338,1187,118440292,Entire home/apt,,Boston,,Downtown,0,0.0,4,0.0,,229.0,,Modern Downtown Boston Studio,2017-05-05 11:03:50.480599,42.350688,-71.063967,0101000020E61000007D410B0918C451C0C18C2958E32C4540
6465075,1187,635157,Entire home/apt,,Boston,,Jamaica Plain,30,5.0,10,5.0,,260.0,,Spacious 5BR Condo Near Metro,2017-05-05 11:03:50.474100,42.297155,-71.111904,0101000020E6100000A912656F29C751C0E36BCF2C09264540
14588643,1187,33240850,Entire home/apt,,Boston,,South Boston,3,5.0,6,3.0,,225.0,,South Boston Condo,2017-05-05 11:03:50.463064,42.332243,-71.040321,0101000020E6100000E415889E94C251C097A949F0862A4540
18151597,1187,15588404,Entire home/apt,,Boston,,Fenway,0,0.0,3,1.0,,225.0,,Great Apartment in the Heart of Fenway,2017-05-05 11:03:49.155928,42.343405,-71.094215,0101000020E6100000BBF2599E07C651C03524EEB1F42B4540
15297238,1187,2356643,Entire home/apt,,Boston,,Charlestown,23,4.5,2,1.0,,215.0,,Luxury Boston 1 Bedroom Suite,2017-05-05 11:03:49.148866,42.384964,-71.076661,0101000020E61000003CF88903E8C451C09411178046314540
15148487,1187,3731207,Entire home/apt,,Boston,,Beacon Hill,15,5.0,4,2.0,,295.0,,BEAUTIFUL BEACON HILL 2 BEDROOM!,2017-05-05 11:03:49.143347,42.357668,-71.070987,0101000020E61000003CDC0E0D8BC451C0B169A510C82D4540
9208166,1187,47889779,Entire home/apt,,Boston,,South End,77,4.5,6,2.0,,275.0,,Really Cool 2 bed 2 bath in Lux Building in Boston,2017-05-05 11:03:49.140427,42.34435,-71.06362,0101000020E6100000C7D79E5912C451C055302AA9132C4540
