"room_id","host_id","room_type","neighborhood","reviews","overall_satisfaction","accommodates","bedrooms","price","latitude","longitude","last_modified"
6410674,1416883,"Private room","Beacon Hill",79,4.5,1,1,108,42.360079,-71.066966,2017-07-10 15:49:09
5616179,24361937,"Private room","East Boston",52,5,2,1,120,42.36696,-71.032778,2017-07-10 15:49:09
19218707,117196374,"Private room","Brighton",4,5,5,2,101,42.342197,-71.149907,2017-07-10 15:49:09
22354,85770,"Private room","South End",244,4.5,1,1,111,42.344957,-71.074857,2017-07-10 15:49:08
12308161,66371429,"Private room","South End",85,5,3,1,119,42.339755,-71.079004,2017-07-10 15:49:08
18893583,132563757,"Private room","Roxbury",4,4.5,3,1,105,42.332149,-71.083469,2017-07-10 15:49:08
7988755,8408214,"Private room","South Boston",125,5,3,1,115,42.328534,-71.053859,2017-07-10 15:49:08
15567962,100278968,"Private room","Charlestown",18,5,1,1,110,42.375714,-71.065992,2017-07-10 15:49:08
6324649,23029544,"Private room","Fenway",100,4.5,2,1,110,42.342057,-71.086334,2017-07-10 15:49:06
8904297,46575567,"Private room","Mattapan",26,4.5,4,1,115,42.270901,-71.07875,2017-07-10 15:49:06
15883409,15102445,"Private room","Fenway",6,4.5,2,1,120,42.342357,-71.099452,2017-07-10 15:49:06
15509834,98655950,"Private room","Fenway",32,4.5,1,1,110,42.348667,-71.093724,2017-07-10 15:49:06
18207949,25700968,"Private room","Downtown",9,4.5,2,1,120,42.356095,-71.06104,2017-07-10 15:49:06
13377097,75997654,"Private room","South End",42,5,2,0,109,42.344021,-71.0743,2017-07-10 15:49:04
7246272,19250407,"Private room","Dorchester",73,5,2,1,108,42.317756,-71.061677,2017-07-10 15:49:04
5734770,27015747,"Private room","South End",143,5,2,1,105,42.34708,-71.073611,2017-07-10 15:49:04
7996844,690922,"Private room","Beacon Hill",65,4.5,2,1,120,42.356681,-71.071558,2017-07-10 15:49:04
19329934,127064452,"Private room","Back Bay",0,0,1,1,109,42.353402,-71.075952,2017-07-10 15:49:04
18687994,25700968,"Private room","Downtown",3,5,2,1,120,42.356364,-71.060403,2017-07-10 15:49:04
19096293,132996652,"Private room","North End",3,5,1,1,110,42.367067,-71.057002,2017-07-10 15:49:04
14091605,12452436,"Private room","South End",33,4.5,2,1,109,42.340715,-71.074061,2017-07-10 15:49:04
18912063,6185823,"Private room","Fenway",3,3.5,3,1,115,42.346583,-71.089298,2017-07-10 15:49:04
6088708,6950436,"Private room","South Boston",103,4.5,3,1,118,42.329995,-71.051723,2017-07-10 15:49:04
8904546,46575567,"Private room","Mattapan",0,0,2,1,95,42.270427,-71.079474,2017-07-10 15:49:01
6613472,34609479,"Private room","Hyde Park",18,5,2,1,88,42.268955,-71.103835,2017-07-10 15:48:58
15470153,99116128,"Private room","West Roxbury",0,0,2,1,100,42.279024,-71.150611,2017-07-10 15:48:53
8538265,42952459,"Private room","Mattapan",0,0,2,1,85,42.272785,-71.071003,2017-07-10 15:48:43
200265,847253,"Private room","Dorchester",133,4.5,3,1,89,42.293626,-71.066521,2017-07-10 15:48:43
18561292,56768904,"Private room","Brighton",0,0,2,1,100,42.343963,-71.164771,2017-07-10 15:48:33
7854569,41390416,"Private room","West Roxbury",0,0,1,1,90,42.294023,-71.151358,2017-07-10 15:48:32
8207556,43279825,"Private room","Brighton",2,0,2,1,95,42.352819,-71.158658,2017-07-10 15:48:28
4456987,23127374,"Private room","Brighton",18,5,2,1,99,42.348512,-71.167968,2017-07-10 15:48:28
15213580,3817361,"Private room","Jamaica Plain",0,0,2,1,90,42.304763,-71.113959,2017-07-10 15:48:18
732932,3817361,"Private room","Jamaica Plain",21,5,2,1,85,42.303763,-71.114003,2017-07-10 15:48:18
3493840,11554621,"Private room","Jamaica Plain",1,0,2,1,98,42.305001,-71.107188,2017-07-10 15:48:18
879929,4653380,"Private room","Roslindale",43,5,2,1,90,42.29152,-71.131858,2017-07-10 15:48:18
1030500,5670669,"Private room","Jamaica Plain",16,4.5,2,1,100,42.291061,-71.115936,2017-07-10 15:48:18
2843445,3164508,"Private room","Roslindale",73,5,2,1,85,42.281946,-71.141022,2017-07-10 15:48:16
2031909,10431909,"Private room","Jamaica Plain",2,0,1,1,85,42.316577,-71.11683,2017-07-10 15:48:16
7772806,40887255,"Private room","Mattapan",2,0,4,1,90,42.282442,-71.098563,2017-07-10 15:48:13
8067585,27756951,"Private room","Jamaica Plain",13,5,2,1,83,42.305126,-71.114233,2017-07-10 15:48:13
4085362,3164508,"Private room","Roslindale",24,5,2,1,85,42.281749,-71.140318,2017-07-10 15:48:13
19545217,19334125,"Private room","Jamaica Plain",2,0,2,1,95,42.292843,-71.11741,2017-07-10 15:48:10
1803138,4610847,"Private room","Jamaica Plain",90,5,2,1,85,42.310213,-71.101437,2017-07-10 15:48:09
12125635,57812241,"Private room","Dorchester",7,5,2,1,85,42.291972,-71.064088,2017-07-10 15:48:08
19444974,136343263,"Private room","Dorchester",0,0,1,0,88,42.29408,-71.04639,2017-07-10 15:48:08
4173285,2851756,"Private room","Dorchester",6,5,1,1,89,42.285539,-71.066703,2017-07-10 15:48:08
1881180,115522,"Private room","Dorchester",57,5,2,1,90,42.295952,-71.061337,2017-07-10 15:48:06
9237653,20684898,"Private room","South Boston",64,5,2,1,100,42.331931,-71.050432,2017-07-10 15:48:05
14040282,54749443,"Private room","Dorchester",22,5,4,1,86,42.298557,-71.068068,2017-07-10 15:48:02
11857549,44213412,"Private room","South End",5,5,2,1,100,42.337036,-71.074379,2017-07-10 15:47:49
6238463,31691830,"Private room","Jamaica Plain",43,5,2,1,95,42.315904,-71.114048,2017-07-10 15:47:42
18431769,11759539,"Private room","South End",0,0,2,1,100,42.33739,-71.074735,2017-07-10 15:45:47
9212213,47908069,"Private room","Jamaica Plain",44,4.5,2,1,100,42.32002,-71.107459,2017-07-10 15:45:45
15493003,8139434,"Private room","Allston",2,0,2,1,95,42.350069,-71.137869,2017-07-10 15:45:41
19100241,62454592,"Private room","Mission Hill",0,0,1,1,100,42.33203,-71.097867,2017-07-10 15:45:39
4887325,2448751,"Private room","Back Bay",0,0,1,1,100,42.352612,-71.076027,2017-07-10 15:45:26
13079902,29227463,"Private room","Fenway",1,0,2,1,89,42.341918,-71.090014,2017-07-10 15:45:22
1403408,255183,"Private room","Roxbury",12,5,2,1,90,42.324648,-71.088694,2017-07-10 15:45:22
9352045,43009413,"Private room","Dorchester",0,0,1,1,100,42.32081,-71.047237,2017-07-10 15:45:22
8596566,3668535,"Private room","South End",6,5,1,1,100,42.344746,-71.073414,2017-07-10 15:45:20
14539326,18479599,"Private room","Dorchester",2,0,1,1,95,42.32457,-71.058383,2017-07-10 15:45:20
13557973,29453165,"Private room","Downtown",0,0,2,1,98,42.352443,-71.063089,2017-07-10 15:45:20
11229070,6873524,"Private room","North End",56,5,2,1,100,42.366181,-71.052697,2017-07-10 15:45:14
3968797,4762495,"Private room","Roslindale",30,5,2,1,85,42.291107,-71.131338,2017-07-10 15:45:10
9332643,5911459,"Private room","Dorchester",0,0,1,1,100,42.317659,-71.053462,2017-07-10 15:45:08
826706,1997048,"Private room","Dorchester",7,3.5,2,1,83,42.299964,-71.080604,2017-07-10 15:45:08
15517080,1025454,"Private room","Dorchester",6,5,2,1,100,42.320734,-71.058739,2017-07-10 15:45:05
777903,4102281,"Private room","Jamaica Plain",24,4.5,2,1,85,42.307574,-71.13463,2017-07-10 15:45:05
7293671,1037913,"Private room","Roxbury",4,5,2,1,90,42.327253,-71.075589,2017-07-10 15:45:05
2963419,15123694,"Private room","Jamaica Plain",20,5,1,1,100,42.318039,-71.116874,2017-07-10 15:45:03
9459945,18589253,"Private room","Jamaica Plain",5,5,2,1,100,42.323437,-71.113975,2017-07-10 15:45:03
9349646,3900945,"Private room","Jamaica Plain",1,0,2,1,100,42.305712,-71.105667,2017-07-10 15:45:02
13621476,39949128,"Private room","Jamaica Plain",1,0,2,1,95,42.321919,-71.110472,2017-07-10 15:45:01
8272350,37835016,"Private room","Jamaica Plain",2,0,2,1,99,42.320044,-71.107844,2017-07-10 15:45:01
18647089,3179912,"Private room","Jamaica Plain",1,0,1,1,100,42.307554,-71.10389,2017-07-10 15:45:01
5521378,25636575,"Private room","Jamaica Plain",14,5,2,1,82,42.311694,-71.101165,2017-07-10 15:45:00
5969920,2180383,"Private room","Jamaica Plain",50,5,2,1,100,42.312471,-71.118419,2017-07-10 15:45:00
14668276,80053882,"Private room","Jamaica Plain",14,5,2,1,100,42.322172,-71.114651,2017-07-10 15:45:00
7562235,11653097,"Private room","Mission Hill",3,4,2,1,90,42.331927,-71.111274,2017-07-10 15:45:00
19324968,129439390,"Private room","Dorchester",0,0,2,1,100,42.284635,-71.060127,2017-07-10 15:45:00
8275122,14140959,"Private room","Jamaica Plain",5,5,2,1,100,42.319239,-71.10624,2017-07-10 15:44:58
12789527,5965548,"Private room","Jamaica Plain",3,4.5,2,1,90,42.314603,-71.104014,2017-07-10 15:44:58
2033103,10431909,"Private room","Jamaica Plain",7,4.5,1,1,86,42.316058,-71.116187,2017-07-10 15:44:58
16072772,1575161,"Private room","Leather District",1,0,2,1,89,42.351399,-71.058542,2017-07-10 15:44:58
10253591,32071442,"Private room","Jamaica Plain",30,4.5,2,1,100,42.318383,-71.101878,2017-07-10 15:44:57
801722,8229,"Private room","Roxbury",16,5,2,1,99,42.328192,-71.094049,2017-07-10 15:44:56
14943350,72139831,"Private room","Dorchester",14,5,1,1,95,42.309028,-71.046812,2017-07-10 15:44:54
894539,4762495,"Private room","Roslindale",41,5,2,1,95,42.290904,-71.130238,2017-07-10 15:44:54
16265428,25149641,"Private room","Dorchester",11,4.5,2,1,85,42.321532,-71.052101,2017-07-10 15:44:53
4586681,12795084,"Private room","Jamaica Plain",56,5,1,1,90,42.314827,-71.112955,2017-07-10 15:44:48
2295530,11725202,"Private room","Jamaica Plain",162,5,3,1,84,42.317786,-71.105136,2017-07-10 15:44:45
6292261,21851356,"Private room","Bay Village",101,4.5,2,1,99,42.350359,-71.067793,2017-07-10 15:44:45
4000384,10910804,"Private room","Jamaica Plain",85,5,2,1,90,42.316329,-71.099096,2017-07-10 15:44:45
15142679,96032339,"Private room","Brighton",0,0,2,1,85,42.349876,-71.17015,2017-07-10 15:44:41
18848342,131288031,"Private room","Brighton",0,0,2,1,95,42.34606,-71.152463,2017-07-10 15:44:41
13278130,74843311,"Private room","Allston",3,4.5,2,1,85,42.349127,-71.13857,2017-07-10 15:44:38
12339410,6311939,"Private room","Brighton",16,5,2,1,100,42.361453,-71.145808,2017-07-10 15:44:33
16689613,84799963,"Private room","Brighton",3,4.5,2,1,99,42.351382,-71.17203,2017-07-10 15:44:28
9757412,50318988,"Private room","South End",16,5,1,1,89,42.33676,-71.075762,2017-07-10 15:41:44
15844973,14232249,"Private room","Downtown",84,5,3,1,99,42.361355,-71.063288,2017-07-10 15:41:41
18376849,7468670,"Private room","Beacon Hill",11,5,2,1,90,42.358238,-71.071431,2017-07-10 15:41:41
19412958,44124655,"Private room","Fenway",0,0,1,0,85,42.345593,-71.090187,2017-07-10 15:41:40
4820071,93916,"Private room","East Boston",241,5,3,1,95,42.374169,-71.03424,2017-07-10 15:41:37
4718577,8924578,"Private room","Beacon Hill",20,4.5,2,1,120,42.357662,-71.070693,2017-07-10 15:49:45
8335066,4657259,"Private room","Beacon Hill",11,4.5,2,1,105,42.359173,-71.067944,2017-07-10 15:49:43
9825415,27121083,"Private room","Bay Village",12,4.5,2,1,115,42.348978,-71.067825,2017-07-10 15:49:41
8274008,38403389,"Private room","South Boston",68,5,1,1,106,42.330934,-71.055488,2017-07-10 15:49:41
14808548,6873524,"Private room","North End",5,4.5,3,1,102,42.365495,-71.050938,2017-07-10 15:49:41
3392423,3462813,"Private room","Beacon Hill",104,5,2,1,115,42.359331,-71.065926,2017-07-10 15:49:41
13638077,814298,"Private room","South Boston",0,0,2,1,105,42.33675,-71.045372,2017-07-10 15:49:41
16948891,4474782,"Private room","Charlestown",7,4.5,2,2,119,42.375119,-71.068091,2017-07-10 15:49:39
17717023,847177,"Private room","East Boston",1,0,2,1,120,42.380801,-71.038987,2017-07-10 15:49:39
16426422,93557690,"Private room","Bay Village",22,5,2,1,120,42.350073,-71.068841,2017-07-10 15:49:39
1102623,5622624,"Private room","Charlestown",61,5,2,1,120,42.374758,-71.059418,2017-07-10 15:49:39
8696236,19470226,"Private room","West End",31,4.5,2,1,105,42.365427,-71.06773,2017-07-10 15:49:39
19777573,9444135,"Private room","South Boston",0,0,2,1,110,42.334784,-71.033104,2017-07-10 15:49:37
6923942,18182924,"Private room","Allston",1,0,1,1,120,42.348771,-71.133438,2017-07-10 15:49:34
16285798,85898137,"Private room","Beacon Hill",0,0,2,1,108,42.354093,-71.065526,2017-07-10 15:49:34
18612685,32071442,"Private room","Jamaica Plain",0,0,2,1,115,42.318199,-71.101772,2017-07-10 15:49:34
4287348,22257404,"Private room","South Boston",69,4.5,1,1,105,42.330784,-71.046889,2017-07-10 15:49:32
7984949,42144668,"Private room","East Boston",20,5,2,1,110,42.369241,-71.041545,2017-07-10 15:49:32
14881574,93308470,"Private room","East Boston",19,4,2,1,115,42.378121,-71.032133,2017-07-10 15:49:32
4483906,23209495,"Private room","Mattapan",0,0,5,1,105,42.277243,-71.083593,2017-07-10 15:49:32
10758,38440,"Private room","Allston",2,0,1,1,115,42.353449,-71.131797,2017-07-10 15:49:32
6068207,31044304,"Private room","South End",0,0,2,1,120,42.345419,-71.077111,2017-07-10 15:49:28
2014651,2155838,"Private room","Jamaica Plain",31,4.5,2,1,120,42.30711,-71.105824,2017-07-10 15:49:28
16532241,12521814,"Private room","Dorchester",0,0,1,2,105,42.290206,-71.060271,2017-07-10 15:49:28
18412267,127574084,"Private room","South End",5,4,2,1,109,42.344625,-71.070664,2017-07-10 15:49:28
18605469,38185168,"Private room","Dorchester",1,0,1,1,105,42.281319,-71.058864,2017-07-10 15:49:28
19459411,131497563,"Private room","Fenway",0,0,1,1,120,42.341363,-71.088814,2017-07-10 15:49:28
14413896,64418839,"Private room","Allston",5,5,2,1,119,42.36053,-71.123952,2017-07-10 15:49:28
18942870,18479599,"Private room","Dorchester",0,0,1,1,110,42.325884,-71.058216,2017-07-10 15:49:27
17218847,25360918,"Private room","East Boston",17,4.5,5,1,114,42.374921,-71.040425,2017-07-10 15:49:27
18925063,19516835,"Private room","Mission Hill",0,0,2,1,110,42.332206,-71.100875,2017-07-10 15:49:26
9698226,2574884,"Private room","East Boston",73,5,2,1,100,42.386623,-71.007399,2017-07-10 15:49:26
10860611,7845075,"Private room","Back Bay",1,0,2,1,120,42.350294,-71.086072,2017-07-10 15:49:26
16071749,100430827,"Private room","East Boston",10,5,2,1,108,42.379502,-71.032137,2017-07-10 15:49:26
15481806,99116128,"Private room","West Roxbury",0,0,2,1,100,42.279759,-71.152105,2017-07-10 15:49:26
17507894,118664168,"Private room","Back Bay",15,4.5,4,2,120,42.348708,-71.088785,2017-07-10 15:49:24
15319475,97113984,"Private room","Hyde Park",0,0,2,1,105,42.255404,-71.119239,2017-07-10 15:49:24
15126054,90258451,"Private room","Jamaica Plain",35,5,5,2,115,42.28966,-71.114707,2017-07-10 15:49:24
14416538,64418839,"Private room","Allston",4,5,2,1,119,42.361178,-71.123781,2017-07-10 15:49:24
5858133,3483194,"Private room","Allston",1,0,2,1,120,42.362309,-71.134942,2017-07-10 15:49:22
18411906,127574084,"Private room","South End",7,4,2,1,109,42.344994,-71.071867,2017-07-10 15:49:22
12646288,15393686,"Private room","East Boston",5,5,1,1,105,42.369702,-71.032283,2017-07-10 15:49:20
6134013,331174,"Private room","South End",66,5,2,1,120,42.343062,-71.072751,2017-07-10 15:49:20
17789443,98936016,"Private room","Allston",2,0,4,1,115,42.360633,-71.131038,2017-07-10 15:49:20
7927765,18479599,"Private room","Dorchester",4,4.5,2,1,110,42.324265,-71.059632,2017-07-10 15:49:20
4687499,4540666,"Private room","Mission Hill",24,4.5,3,1,103,42.330006,-71.112766,2017-07-10 15:49:19
17591127,11127032,"Private room","East Boston",6,5,2,1,84,42.378377,-71.037179,2017-07-10 15:41:18
14824568,34539998,"Private room","East Boston",35,4.5,2,1,98,42.381711,-71.040866,2017-07-10 15:41:15
18583118,115685122,"Private room","Fenway",0,0,2,0,95,42.34633,-71.090801,2017-07-10 15:41:12
1090413,1984434,"Private room","Back Bay",68,4.5,1,1,100,42.345016,-71.080302,2017-07-10 15:41:12
2189139,3945988,"Private room","Back Bay",20,4,2,1,85,42.352286,-71.088199,2017-07-10 15:41:09
12233225,25938928,"Private room","East Boston",87,4.5,2,1,85,42.367313,-71.038789,2017-07-10 15:40:51
18141101,91411121,"Private room","Allston",4,5,1,1,99,42.352991,-71.139652,2017-07-10 15:40:43
19735537,122351910,"Private room","North End",0,0,1,1,100,42.366801,-71.056848,2017-07-10 15:40:43
19759879,5539018,"Private room","Roxbury",0,0,1,1,100,42.335979,-71.080213,2017-07-10 15:40:41
19608677,137721796,"Private room","Allston",0,0,2,1,95,42.353736,-71.12672,2017-07-10 15:40:41
19099947,127988604,"Private room","North End",0,0,2,1,100,42.364701,-71.054697,2017-07-10 15:40:41
8932377,26023138,"Private room","Jamaica Plain",0,0,2,1,90,42.319511,-71.114601,2017-07-10 15:40:37
18765366,18875730,"Private room","Dorchester",0,0,4,2,90,42.306198,-71.082403,2017-07-10 15:40:34
10883063,24593919,"Private room","Jamaica Plain",44,5,3,1,85,42.324119,-71.106699,2017-07-10 15:40:33
19364110,80570686,"Private room","Mission Hill",0,0,4,1,100,42.331453,-71.102261,2017-07-10 15:40:33
11757376,54099497,"Private room","South Boston",41,5,2,1,84,42.336446,-71.040487,2017-07-10 15:40:31
8402408,44162105,"Private room","Roxbury",132,5,2,1,90,42.336908,-71.077477,2017-07-10 15:40:27
1090545,1984434,"Private room","Back Bay",34,4.5,1,1,100,42.343733,-71.082237,2017-07-10 15:40:27
19102461,133457702,"Private room","Jamaica Plain",3,5,2,1,85,42.324086,-71.106386,2017-07-10 15:40:27
1167221,92630065,"Private room","Jamaica Plain",132,5,3,1,90,42.307768,-71.116258,2017-07-10 15:40:24
15841355,14232249,"Private room","Downtown",87,5,3,1,99,42.362451,-71.062593,2017-07-10 15:40:24
17944364,4669171,"Private room","Back Bay",8,4.5,1,1,90,42.348624,-71.085585,2017-07-10 15:40:24
14966475,93938503,"Private room","Back Bay",47,4,2,1,96,42.351267,-71.078695,2017-07-10 15:40:20
1881298,1920539,"Private room","Jamaica Plain",265,5,2,1,92,42.300264,-71.111807,2017-07-10 15:40:20
14868545,75604572,"Private room","Jamaica Plain",23,5,2,1,90,42.321905,-71.106156,2017-07-10 15:40:19
217498,1123263,"Private room","Brighton",140,5,2,1,99,42.352573,-71.150565,2017-07-10 15:40:19
15605948,82376270,"Private room","Allston",10,5,2,1,98,42.350445,-71.134059,2017-07-10 15:40:12
8566407,21747122,"Private room","Dorchester",71,5,2,1,100,42.311729,-71.06103,2017-07-10 15:40:12
13594886,5997103,"Private room","East Boston",148,4.5,2,1,95,42.368498,-71.033706,2017-07-10 15:40:03
6686224,25700968,"Private room","Downtown",96,4.5,2,1,96,42.351922,-71.06568,2017-07-10 15:40:03
11924459,46702413,"Private room","North End",87,5,2,1,99,42.36666,-71.053156,2017-07-10 15:40:03
8422876,21851356,"Private room","Bay Village",59,5,2,1,99,42.348807,-71.068128,2017-07-10 15:40:01
19315157,74019501,"Private room","East Boston",7,5,2,1,99,42.376178,-71.033024,2017-07-10 15:40:01
13908031,5997103,"Private room","East Boston",34,5,2,1,99,42.368601,-71.033786,2017-07-10 15:39:58
16441976,50032344,"Private room","West Roxbury",16,4.5,4,2,99,42.29183,-71.15207,2017-07-10 15:39:58
18868165,131456838,"Private room","Chinatown",11,4,2,1,85,42.346938,-71.061298,2017-07-10 15:39:55
39116,167745,"Private room","Fenway",59,5,2,1,99,42.342388,-71.097251,2017-07-10 15:39:55
4604023,1730791,"Private room","Allston",4,4.5,1,1,98,42.353808,-71.130488,2017-07-10 15:44:22
13879099,8793032,"Private room","Allston",0,0,1,1,90,42.351726,-71.121045,2017-07-10 15:44:21
2672058,13565868,"Private room","Allston",12,4.5,2,1,85,42.353218,-71.132272,2017-07-10 15:44:17
10809,38440,"Private room","Allston",14,3.5,4,1,100,42.354788,-71.132088,2017-07-10 15:44:17
9615932,36388924,"Private room","Allston",0,0,2,1,100,42.350474,-71.141034,2017-07-10 15:44:16
17219416,1219068,"Private room","Allston",6,4.5,2,1,87,42.352924,-71.137506,2017-07-10 15:44:16
2114274,2152299,"Private room","Allston",34,4.5,2,1,100,42.351361,-71.126152,2017-07-10 15:44:13
3897963,8139434,"Private room","Allston",87,5,2,1,87,42.349964,-71.14371,2017-07-10 15:44:12
14900386,91411121,"Private room","Brighton",5,5,2,1,99,42.354241,-71.141106,2017-07-10 15:44:12
3897995,8139434,"Private room","Allston",85,5,2,1,85,42.350543,-71.143844,2017-07-10 15:44:10
7912746,33442630,"Private room","Fenway",3,4.5,2,1,100,42.350576,-71.096098,2017-07-10 15:44:04
17801634,22616229,"Private room","Mission Hill",1,0,2,1,100,42.330606,-71.110451,2017-07-10 15:44:02
4625517,7046340,"Private room","Mission Hill",0,0,2,1,100,42.33471,-71.106505,2017-07-10 15:44:00
11827696,19310884,"Private room","Mission Hill",3,4.5,3,1,99,42.330861,-71.100331,2017-07-10 15:43:58
14930357,11331527,"Private room","Mission Hill",10,5,2,1,100,42.330729,-71.098415,2017-07-10 15:43:57
6955911,20162776,"Private room","Fenway",5,4.5,1,1,90,42.343564,-71.086233,2017-07-10 15:43:52
18036142,4183344,"Private room","Back Bay",4,5,2,1,90,42.346136,-71.084018,2017-07-10 15:43:52
16188636,62457579,"Private room","Allston",2,0,2,1,86,42.360277,-71.133985,2017-07-10 15:43:41
19415743,21184200,"Private room","Beacon Hill",0,0,2,1,84,42.360486,-71.06874,2017-07-10 15:42:42
17177919,11494121,"Private room","Allston",2,0,2,1,100,42.35914,-71.12966,2017-07-10 15:42:20
12592696,35068378,"Private room","Allston",1,0,1,1,90,42.347722,-71.135264,2017-07-10 15:42:18
16810221,98936016,"Private room","Allston",1,0,6,1,98,42.36042,-71.13269,2017-07-10 15:42:17
14484865,29407427,"Private room","Allston",10,4.5,2,1,100,42.348931,-71.137885,2017-07-10 15:42:17
2930663,8139434,"Private room","Allston",72,5,2,1,82,42.354254,-71.137153,2017-07-10 15:42:13
19593942,115267785,"Private room","Allston",0,0,2,1,100,42.359737,-71.12749,2017-07-10 15:42:04
18658775,115685122,"Private room","Fenway",0,0,2,0,90,42.34959,-71.096465,2017-07-10 15:42:01
14322091,29537980,"Private room","Back Bay",2,0,1,1,83,42.348807,-71.084284,2017-07-10 15:41:53
13943142,82955257,"Private room","Chinatown",2,0,2,1,82,42.348469,-71.060208,2017-07-10 15:41:53
14555917,1519346,"Private room","South End",1,0,2,1,100,42.344559,-71.076667,2017-07-10 15:41:52
6287797,14980002,"Private room","South End",1,0,2,1,90,42.33767,-71.076408,2017-07-10 15:41:52
9197535,33311329,"Private room","South End",3,3.5,1,1,100,42.345603,-71.075711,2017-07-10 15:41:50
6446940,33659392,"Private room","Fenway",4,3.5,2,1,98,42.341164,-71.090264,2017-07-10 15:41:50
13729738,67180440,"Private room","Back Bay",8,5,3,1,97,42.350904,-71.084298,2017-07-10 15:41:50
5433246,28184185,"Private room","South End",4,5,2,1,100,42.338041,-71.075745,2017-07-10 15:41:50
14147343,34523300,"Private room","Back Bay",0,0,2,1,84,42.349598,-71.089346,2017-07-10 15:41:50
5593888,21009959,"Private room","South End",97,4.5,2,1,90,42.339373,-71.074801,2017-07-10 15:41:50
4603803,1354778,"Private room","Back Bay",13,4,2,1,100,42.343569,-71.081949,2017-07-10 15:41:50
18810580,130959447,"Private room","Downtown",1,0,2,1,100,42.349941,-71.064823,2017-07-10 15:41:45
4107959,10136526,"Private room","East Boston",85,5,1,1,99,42.369492,-71.036593,2017-07-10 15:41:45
1935042,10013311,"Private room","Beacon Hill",118,4.5,2,1,100,42.357056,-71.066182,2017-07-10 15:41:45
2189086,3945988,"Private room","Back Bay",31,4.5,1,1,85,42.350461,-71.088381,2017-07-10 15:41:44
10704442,55310299,"Private room","North End",0,0,1,1,100,42.367021,-71.054209,2017-07-10 15:41:44
13800505,81152656,"Private room","North End",32,4,2,1,100,42.361022,-71.052768,2017-07-10 15:39:55
19387616,51251049,"Private room","Mission Hill",0,0,2,1,81,42.329641,-71.101145,2017-07-10 15:39:54
9393163,47487818,"Private room","Fenway",1,0,2,1,90,42.350763,-71.095259,2017-07-10 15:39:54
7395978,24567367,"Private room","Allston",3,4.5,2,1,100,42.350867,-71.129175,2017-07-10 15:39:54
4065322,17763937,"Private room","Jamaica Plain",32,4.5,2,1,99,42.309063,-71.114354,2017-07-10 15:39:54
8252058,42838239,"Private room","East Boston",181,5,2,1,85,42.37208,-71.031983,2017-07-10 15:39:53
19251397,134810492,"Private room","Hyde Park",0,0,2,1,96,42.270803,-71.118348,2017-07-10 15:39:53
17802176,98936016,"Private room","Allston",1,0,7,1,99,42.360565,-71.131587,2017-07-10 15:39:53
14899716,54749443,"Private room","Dorchester",0,0,4,1,86,42.298967,-71.068369,2017-07-10 15:39:51
18448985,3654702,"Private room","Jamaica Plain",15,5,4,1,90,42.312692,-71.10278,2017-07-10 15:39:51
13525610,522072,"Private room","Mission Hill",20,5,1,1,85,42.333122,-71.102383,2017-07-10 15:39:51
15916518,98936016,"Private room","Allston",18,4,8,1,100,42.360543,-71.130909,2017-07-10 15:39:51
15483912,1238379,"Private room","North End",20,4.5,2,1,95,42.367824,-71.057083,2017-07-10 15:39:50
18638549,6993833,"Private room","Back Bay",1,0,2,1,96,42.34382,-71.082505,2017-07-10 15:39:48
8720718,45771009,"Private room","Jamaica Plain",155,5,2,1,97,42.315694,-71.106209,2017-07-10 15:39:46
13107648,46702413,"Private room","North End",56,5,4,1,99,42.36666,-71.052094,2017-07-10 15:39:46
18456430,8072851,"Private room","Beacon Hill",4,5,2,1,100,42.359282,-71.066647,2017-07-10 15:39:45
2636365,13499840,"Private room","Roxbury",83,4.5,2,1,100,42.336315,-71.084375,2017-07-10 15:39:45
19102964,133457702,"Private room","Jamaica Plain",2,0,2,1,85,42.322963,-71.105628,2017-07-10 15:39:44
4638356,24014785,"Private room","East Boston",50,5,2,1,95,42.377412,-71.035787,2017-07-10 15:39:44
3788075,6103425,"Private room","Dorchester",33,4.5,4,1,81,42.301693,-71.062637,2017-07-10 15:39:44
15232044,6298779,"Private room","Roxbury",10,5,4,2,85,42.315821,-71.096109,2017-07-10 15:39:44
225224,85770,"Private room","South End",225,4.5,1,1,99,42.346428,-71.07503,2017-07-10 15:39:44
1171578,3765817,"Private room","Brighton",144,5,2,1,99,42.35384,-71.167947,2017-07-10 15:39:42
1821633,7799789,"Private room","Dorchester",149,5,2,1,100,42.309577,-71.047923,2017-07-10 15:39:42
2843596,3351569,"Private room","South Boston",117,5,1,1,83,42.334096,-71.028288,2017-07-10 15:39:42
3181719,7640908,"Private room","Brighton",70,5,3,1,95,42.348575,-71.158718,2017-07-10 15:39:42
15509627,98655950,"Private room","Fenway",24,4.5,1,1,97,42.348021,-71.094137,2017-07-10 15:39:42
16519436,66554696,"Private room","Dorchester",8,5,2,1,91,42.324865,-71.058631,2017-07-10 15:39:42
6629929,63525,"Private room","Mission Hill",48,5,2,1,89,42.330647,-71.105843,2017-07-10 15:39:41
17477782,76197930,"Private room","Charlestown",25,5,1,1,95,42.375196,-71.063066,2017-07-10 15:39:41
1178162,1407005,"Private room","East Boston",305,4.5,2,1,100,42.377796,-71.034666,2017-07-10 15:39:41
14262627,22088967,"Private room","East Boston",84,5,2,1,90,42.364069,-71.028967,2017-07-10 15:39:39
